start,end,name
109619836,109632051,AMPD2
109619836,109632051,AMPD2
109620913,109632055,AMPD2
109621141,109632051,AMPD2
109624028,109632051,AMPD2
109656098,109661700,GSTM4
109656098,109661700,GSTM4
109656098,109665497,GSTM4
109656098,109661700,GSTM4
109656098,109667727,GSTM4
109656760,109661700,GSTM4
109657235,109659773,GSTM4
109668056,109675286,GSTM2
109668056,109683997,GSTM2
109668056,109671375,GSTM2
109668056,109671375,GSTM2
109687816,109693745,GSTM1
109687816,109693745,GSTM1
109687816,109693745,GSTM1
109711750,109718268,GSTM5
109712250,109718268,GSTM5
109713112,109718268,GSTM5
109733936,109741038,GSTM3
109733936,109741038,GSTM3
109750079,109763923,EPS8L3
109750079,109763923,EPS8L3
109750079,109763923,EPS8L3
109750079,109763923,EPS8L3
109750079,109763923,EPS8L3
109750079,109763923,EPS8L3
109750079,109763923,EPS8L3
109750079,109763923,EPS8L3
109750079,109763923,EPS8L3
109750079,109763923,EPS8L3
109750079,109763923,EPS8L3
109750079,109763923,EPS8L3
109750079,109763923,EPS8L3
109750079,109763923,EPS8L3
109750079,109763923,EPS8L3
109750702,109763923,EPS8L3
109751357,109763923,EPS8L3
109751691,109763923,EPS8L3
109759864,109775428,LOC124904258
109828053,109905893,LINC01768
109910505,109930992,CSF1
109910848,109925202,CSF1
109910848,109926744,CSF1
109910848,109926744,CSF1
109910848,109930992,CSF1
109910848,109930992,CSF1
109984764,110019119,AHCYL1
109984764,110023742,AHCYL1
109984764,110023742,AHCYL1
109984764,110023742,AHCYL1
110000926,110023742,AHCYL1
110003947,110023742,AHCYL1
110003947,110023742,AHCYL1
110031576,110054641,STRIP1
110032295,110034636,LOC105378895
110032295,110035439,LOC105378895
110034623,110044687,STRIP1
110034623,110054641,STRIP1
110034623,110054641,STRIP1
110040662,110054641,STRIP1
110059869,110070672,ALX3
110082687,110109719,LINC01397
110112442,110113947,UBL4B
110150493,110202202,SLC6A17
110165947,110168851,SLC6A17-AS1
110208449,110209987,KCNC4-DT
110210313,110228798,KCNC4
110210313,110234044,KCNC4
110210313,110234044,KCNC4
110210313,110234044,KCNC4
110210313,110234044,KCNC4
110210313,110234044,KCNC4
110210313,110248684,KCNC4
110210313,110248684,KCNC4
110210313,110282649,KCNC4
110210313,110284080,KCNC4
110210313,110234044,KCNC4
110286374,110339171,RBM15-AS1
110334264,110339003,LOC124904276
110339376,110346677,RBM15
110339376,110346677,RBM15
110362856,110391026,SLC16A4
110362856,110391026,SLC16A4
110362856,110391026,SLC16A4
110362856,110391026,SLC16A4
110362856,110391026,SLC16A4
110362856,110391026,SLC16A4
110362856,110391026,SLC16A4
110362856,110391026,SLC16A4
110362856,110391026,SLC16A4
110362856,110391026,SLC16A4
110362856,110391026,SLC16A4
110362856,110391026,SLC16A4
110401252,110407694,LAMTOR5
110401252,110407924,LAMTOR5
110407808,110416274,LAMTOR5-AS1
110451148,110457358,PROK1
110472541,110473646,LOC105378899
110473756,110474082,LOC105378898
110480765,110491269,CYMP
110487679,110490258,CYMP-AS1
110517216,110519175,KCNA10
110525452,110526827,LOC124904292
110593579,110606358,KCNA2
110593579,110607383,KCNA2
110593579,110607947,KCNA2
110593579,110607947,KCNA2
110593579,110631440,KCNA2
110593579,110631440,KCNA2
110653559,110671775,KCNA3
110653571,110673454,KCNA3
110672464,110674940,KCNA3
110685658,110692867,LOC107985174
110748883,110763767,LOC124904296
110764527,110774344,LOC105378901
110871209,110899922,CD53
110871209,110899922,CD53
110871209,110899922,CD53
110871209,110899922,CD53
110873147,110899922,CD53
110873147,110899922,CD53
110874956,110963922,LRIF1
110947189,110963922,LRIF1
110947189,110963922,LRIF1
110947189,110963922,LRIF1
111117162,111140093,DRAM2
111117162,111140093,DRAM2
111117162,111140093,DRAM2
111117162,111140093,DRAM2
111117162,111140093,DRAM2
111117162,111140093,DRAM2
111117162,111140093,DRAM2
111117162,111140093,DRAM2
111117162,111140093,DRAM2
111117162,111140093,DRAM2
111117162,111140093,DRAM2
111117162,111140093,DRAM2
111117162,111140093,DRAM2
111117162,111140093,DRAM2
111117162,111140093,DRAM2
111117162,111140093,DRAM2
111117162,111140093,DRAM2
111117162,111140093,DRAM2
111117162,111140093,DRAM2
111117162,111140093,DRAM2
111117162,111140093,DRAM2
111117162,111140093,DRAM2
111117162,111140093,DRAM2
111139498,111174930,CEPT1
111139498,111185104,CEPT1
111139498,111185104,CEPT1
111139498,111185104,CEPT1
111139848,111185104,CEPT1
111140222,111185104,CEPT1
111140222,111185104,CEPT1
111140222,111185104,CEPT1
111140222,111185104,CEPT1
111185968,111198659,DENND2D
111185968,111200208,DENND2D
111185968,111200646,DENND2D
111185968,111204239,DENND2D
111185968,111204578,DENND2D
111185968,111204578,DENND2D
111185968,111204578,DENND2D
111185968,111204578,DENND2D
111185968,111204578,DENND2D
111188701,111200646,DENND2D
111188701,111204578,DENND2D
111194636,111204578,DENND2D
111227658,111243440,CHI3L2
111227712,111243440,CHI3L2
111229735,111243440,CHI3L2
111280523,111286108,CHIAP2
111290850,111320563,CHIA
111290850,111320563,CHIA
111290850,111320563,CHIA
111290850,111320563,CHIA
111290850,111320563,CHIA
111290850,111320563,CHIA
111290850,111320563,CHIA
111290850,111320563,CHIA
111315705,111320563,CHIA
111323750,111324563,LOC105378903
111324662,111353017,CIMAP3
111324662,111353017,CIMAP3
111346559,111353017,CIMAP3
111346559,111353017,CIMAP3
111346621,111353013,CIMAP3
111361539,111371692,LOC105378904
111361573,111371692,LOC105378904
111384518,111389851,PGBP
111414318,111427735,OVGP1
111414811,111419728,LOC124904309
111439889,111449256,WDR77
111439889,111449256,WDR77
111439889,111449256,WDR77
111439889,111449256,WDR77
111439889,111449256,WDR77
111449463,111462773,ATP5PB
111473983,111478512,C1orf162
111473983,111478512,C1orf162
111473983,111478512,C1orf162
111473983,111478512,C1orf162
111483347,111503633,TMIGD3
111483347,111563962,TMIGD3
111483347,111563962,TMIGD3
111499428,111503633,ADORA3
111499428,111503633,ADORA3
111499428,111503633,ADORA3
111542008,111716691,RAP1A
111599006,111608318,LINC01160
111617610,111620398,LOC107985184
111619788,111716691,RAP1A
111619788,111716691,RAP1A
111619788,111716691,RAP1A
111619788,111716691,RAP1A
111619788,111716691,RAP1A
111722063,111739395,INKA2
111722063,111739395,INKA2
111722063,111755797,INKA2
111739840,111747798,INKA2-AS1
111739840,111747798,INKA2-AS1
111745316,111755509,LOC101928718
111755900,111768000,DDX20
111770661,111989174,KCND3
111770661,111989174,KCND3
111770661,111989174,KCND3
111770661,111989174,KCND3
111770661,111989668,KCND3
111770661,111989668,KCND3
111787102,111796102,LOC124904312
111822079,111989668,KCND3
111853761,111856905,KCND3-IT1
111895543,111989668,KCND3
111909656,111910930,KCND3-AS1
111932629,111989668,KCND3
111960135,111989668,KCND3
111972630,111989174,KCND3
111972630,111989668,KCND3
111990535,111998842,LINC01750
112005932,112008258,LOC105378906
112006357,112008258,LOC105378906
112086694,112095551,LOC124904319
112229672,112360607,LINC02884
112229672,112360607,LINC02884
112371003,112371107,LOC124904812
112391086,112461164,CTTNBP2NL
112396213,112461164,CTTNBP2NL
112396213,112461164,CTTNBP2NL
112411706,112461164,CTTNBP2NL
112461769,112461833,MIR4256
112466540,112521288,WNT2B
112466540,112521288,WNT2B
112508964,112530165,WNT2B
112517802,112619141,ST7L
112517802,112619141,ST7L
112517802,112619141,ST7L
112517802,112619141,ST7L
112523513,112591607,ST7L
112523513,112602713,ST7L
112523513,112618217,ST7L
112523513,112619141,ST7L
112523513,112619141,ST7L
112523513,112619141,ST7L
112523513,112619141,ST7L
112523513,112619141,ST7L
112523513,112619141,ST7L
112523513,112619259,ST7L
112523513,112619392,ST7L
112523513,112619684,ST7L
112523513,112619684,ST7L
112523513,112619684,ST7L
112523513,112619684,ST7L
112540792,112619141,ST7L
112541779,112619141,ST7L
112541950,112619141,ST7L
112550602,112619141,ST7L
112550611,112619141,ST7L
112555919,112619141,ST7L
112571862,112619141,ST7L
112572424,112619141,ST7L
112575193,112619141,ST7L
112577041,112619141,ST7L
112619831,112667145,CAPZA1
112619831,112671616,CAPZA1
112619831,112671616,CAPZA1
112652587,112652688,LOC124904810
112674438,112698813,MOV10
112674438,112699786,MOV10
112674438,112699786,MOV10
112674438,112700739,MOV10
112674438,112700739,MOV10
112674438,112700739,MOV10
112674438,112699709,MOV10
112674658,112700739,MOV10
112674658,112700739,MOV10
112674658,112700739,MOV10
112674737,112700739,MOV10
112674737,112700739,MOV10
112674737,112700739,MOV10
112675490,112700739,MOV10
112701130,112706938,RHOC
112701130,112707127,RHOC
112701130,112707408,RHOC
112709997,112715332,PPM1J
112715610,112717796,PPM1J-DT
112715610,112717796,PPM1J-DT
112718904,112727235,TAFA3
112718904,112727235,TAFA3
112718904,112727235,TAFA3
112748094,112748489,NUTF2P4
112820168,112850643,LINC01356
112849856,112877871,LINC01357
112849856,112877871,LINC01357
112857527,112868384,LOC105378911
112882049,112882129,MIR11399
112896169,112912466,LOC124904342
112911846,112936022,SLC16A1
112911846,112956196,SLC16A1
112911846,112956196,SLC16A1
112923349,112924673,AKR7A2P1
112956414,112964072,SLC16A1-AS1
112956414,112964072,SLC16A1-AS1
112978614,112979717,LOC107985189
112978614,112989581,LOC107985189
113011686,113073102,LRIG2-DT
113073197,113132260,LRIG2
113073197,113132260,LRIG2
113073197,113132260,LRIG2
113074002,113132260,LRIG2
113084041,113132260,LRIG2
113196780,113206253,LOC643441
113390514,113681336,MAGI3
113390514,113685923,MAGI3
113390514,113685923,MAGI3
113390514,113685923,MAGI3
113390514,113685923,MAGI3
113696830,113759486,PHTF1
113696830,113759486,PHTF1
113696830,113759486,PHTF1
113696830,113759486,PHTF1
113696830,113759486,PHTF1
113696830,113759486,PHTF1
113696830,113759888,PHTF1
113696830,113759486,PHTF1
113696830,113759486,PHTF1
113696830,113759486,PHTF1
113696830,113759486,PHTF1
113703819,113759486,PHTF1
113703819,113759486,PHTF1
113703819,113759486,PHTF1
113703819,113759486,PHTF1
113703819,113759486,PHTF1
113705764,113759486,PHTF1
113705764,113759486,PHTF1
113705764,113759486,PHTF1
113761831,113812476,RSBN1
113761831,113812476,RSBN1
113777819,113812476,RSBN1
113812611,113901237,AP4B1-AS1
113813810,113864277,PTPN22
113813810,113871712,PTPN22
113813810,113871712,PTPN22
113813810,113871712,PTPN22
113813810,113871712,PTPN22
113813810,113871759,PTPN22
113813810,113871759,PTPN22
113813810,113871759,PTPN22
113813810,113871759,PTPN22
113813810,113871759,PTPN22
113813810,113871759,PTPN22
113830053,113871759,PTPN22
113838607,113871759,PTPN22
113856634,113901237,AP4B1-AS1
113876815,113887581,BCL2L15
113894193,113899319,AP4B1
113894193,113901823,AP4B1
113894193,113904799,AP4B1
113894193,113904799,AP4B1
113894193,113904799,AP4B1
113894193,113905028,AP4B1
113894193,113905028,AP4B1
113894193,113905028,AP4B1
113894193,113905028,AP4B1
113894193,113905028,AP4B1
113894193,113905028,AP4B1
113894193,113905028,AP4B1
113894193,113905028,AP4B1
113894193,113905028,AP4B1
113895869,113904799,AP4B1
113897839,113905028,AP4B1
113898716,113905028,AP4B1
113904618,113914086,DCLRE1B
113905325,113914080,DCLRE1B
113905325,113914080,DCLRE1B
113905325,113914086,DCLRE1B
113905325,113914086,DCLRE1B
113924000,113929258,HIPK1-AS1
113924000,113929525,HIPK1-AS1
113929323,113972058,HIPK1
113929323,113977869,HIPK1
113929323,113977869,HIPK1
113929323,113977869,HIPK1
113929323,113977869,HIPK1
113929323,113977869,HIPK1
113929323,113977869,HIPK1
113929323,113977869,HIPK1
113929323,113977869,HIPK1
113929323,113977869,HIPK1
113929843,113977869,HIPK1
113929843,113977869,HIPK1
113929843,113977869,HIPK1
113929843,113977869,HIPK1
113929843,113977869,HIPK1
113951144,113977869,HIPK1
113953876,113977869,HIPK1
113979473,113982253,OLFML3
113979473,113982253,OLFML3
113979473,113982253,OLFML3
113979723,113982253,OLFML3
114089291,114152440,SYT6
114089291,114152922,SYT6
114089291,114152922,SYT6
114089291,114153869,SYT6
114089291,114153869,SYT6
114089291,114153869,SYT6
114089291,114153869,SYT6
114089291,114153869,SYT6
114093733,114153869,SYT6
114205052,114221055,LOC107985443
114392789,114511203,TRIM33
114392789,114511203,TRIM33
114392789,114511203,TRIM33
114392789,114511203,TRIM33
114392789,114511203,TRIM33
114392789,114511203,TRIM33
114421490,114511203,TRIM33
114511337,114515934,LOC124904348
114567556,114581615,BCAS2
114581842,114587619,LOC105378914
114582849,114670049,DENND2C
114582849,114670049,DENND2C
114670410,114670954,LOC124904354
114673097,114695546,AMPD1
114673097,114695546,AMPD1
114704468,114716771,NRAS
114716915,114757984,CSDE1
114716915,114757984,CSDE1
114716915,114757984,CSDE1
114716915,114757984,CSDE1
114716915,114757984,CSDE1
114716915,114757984,CSDE1
114769478,114780685,SIKE1
114769478,114780685,SIKE1
114769478,114780685,SIKE1
114769478,114780685,SIKE1
114854087,114995370,SYCP1
114854862,114923530,SYCP1
114854862,114950173,SYCP1
114854862,114995370,SYCP1
114854862,114995370,SYCP1
114854862,114995370,SYCP1
114854862,114995370,SYCP1
114854862,114995370,SYCP1
114854862,114995370,SYCP1
114855088,114995370,SYCP1
114868842,114995370,SYCP1
114868854,114995370,SYCP1
114896858,114901923,LOC105378915
114896858,114902534,LOC105378915
115029825,115034302,TSHB
115033945,115034309,TSHB
115048010,115089503,TSPAN2
115048010,115089503,TSPAN2
115048010,115089503,TSPAN2
115048010,115089503,TSPAN2
115068895,115069689,LOC124904359
115099646,115102681,LINC01765
115283033,115368072,NGF-AS1
115285916,115303458,NGF
115285916,115338249,NGF
115285916,115338249,NGF
115356666,115364896,LOC112268234
115533397,115534918,LOC124904375
115621871,115622005,LOC124900438
115641969,115698221,VANGL1
115641969,115698221,VANGL1
115642628,115698221,VANGL1
115700020,115768714,CASQ2
115831343,115841126,NHLH2
115836376,115840703,NHLH2
115836376,115841126,NHLH2
115919375,115925908,LINC01649
115922572,115977276,LOC101928977
115976512,116031492,SLC22A15
115976512,116033854,SLC22A15
115976512,116033854,SLC22A15
115976512,116033854,SLC22A15
115976512,116038347,SLC22A15
115976512,116043727,SLC22A15
115976512,116066672,SLC22A15
115976512,116066702,SLC22A15
115976512,116066702,SLC22A15
115976512,116070054,SLC22A15
115976512,116070054,SLC22A15
115976512,116070054,SLC22A15
115976512,116031449,SLC22A15
115976512,116031489,SLC22A15
115976512,116033854,SLC22A15
115976512,116033854,SLC22A15
115976512,116033854,SLC22A15
115976512,116033854,SLC22A15
115976512,116035274,SLC22A15
115976512,116035274,SLC22A15
115992156,116070054,SLC22A15
115992175,116070054,SLC22A15
116003041,116070054,SLC22A15
116020751,116070054,SLC22A15
116027128,116070054,SLC22A15
116111398,116138149,MAB21L3
116111398,116138149,MAB21L3
116121319,116124161,LOC105378918
116121319,116124161,LOC105378918
116162347,116168840,LOC124904384
116240963,116242077,LOC105378919
116277933,116336318,LOC105378920
116278605,116278821,LOC124904669
116289227,116336318,LOC105378920
116289270,116336318,LOC105378920
116314519,116336318,LOC105378920
116373243,116404774,ATP1A1
116373866,116404774,ATP1A1
116383369,116404774,ATP1A1
116392864,116418622,ATP1A1-AS1
116398999,116418575,ATP1A1-AS1
116404713,116418575,ATP1A1-AS1
116404713,116418583,ATP1A1-AS1
116405417,116418559,ATP1A1-AS1
116423723,116478826,LINC01762
116453033,116478826,LINC01762
116479221,116502637,LOC112268235
116514533,116571026,CD58
116514533,116571026,CD58
116518699,116571026,CD58
116544700,116561187,LOC105378925
116560023,116560111,MIR548AC
116570974,116574750,LOC124904385
116571134,116574750,LOC124904385
116574397,116603586,IGSF3
116574397,116617308,IGSF3
116574397,116617311,IGSF3
116574397,116667468,IGSF3
116574397,116667468,IGSF3
116574397,116667468,IGSF3
116574397,116667755,IGSF3
116574397,116667755,IGSF3
116574407,116667733,IGSF3
116593150,116595741,LOC105378924
116671745,116671817,MIR320B1
116694111,116706603,LINC02868
116706407,116710489,LOC105378926
116754429,116769229,CD2
116754429,116769229,CD2
116880017,116885798,LOC105378927
116882383,116885798,LOC105378927
116909915,116990353,PTGFRN
116931066,116990353,PTGFRN
117001759,117019260,CD101
117001759,117036552,CD101
117001759,117036552,CD101
117001759,117036552,CD101
117001759,117036552,CD101
117001759,117036552,CD101
117018092,117022001,LOC124904386
117025481,117059490,CD101-AS1
117060325,117098895,TTF2
117060325,117098896,TTF2
117060325,117102863,TTF2
117060325,117102863,TTF2
117060325,117102863,TTF2
117060325,117102863,TTF2
117060325,117102863,TTF2
117060325,117102863,TTF2
117060325,117102863,TTF2
117060325,117102863,TTF2
117060325,117102863,TTF2
117060325,117102863,TTF2
117060325,117102863,TTF2
117060325,117102863,TTF2
117060325,117102863,TTF2
117060325,117107453,TTF2
117060325,117107453,TTF2
117060325,117088888,TTF2
117060325,117088888,TTF2
117060325,117098885,TTF2
117060325,117098886,TTF2
117060325,117098888,TTF2
117094642,117094728,MIR942
117111059,117121749,TRIM45
117111059,117121749,TRIM45
117111059,117123927,TRIM45
117111059,117121749,TRIM45
117111059,117121749,TRIM45
117128770,117143201,LOC124904387
117143586,117180840,VTCN1
117143586,117203836,VTCN1
117143586,117210927,VTCN1
117143586,117210927,VTCN1
117143586,117210927,VTCN1
117143586,117210927,VTCN1
117143586,117210927,VTCN1
117295465,117321336,LINC01525
117367448,117493263,MAN1A2
117367448,117518381,MAN1A2
117367448,117528872,MAN1A2
117367448,117528872,MAN1A2
117596831,117605770,TENT5C-DT
117606047,117628389,TENT5C
117688620,117688742,LOC124900444
117815430,117821801,LOC105378929
117863484,117929621,GDAP2
117876711,117929621,GDAP2
117929738,117966543,WDR3
117953589,118041890,SPAG17
117953589,118076497,SPAG17
117953589,118076497,SPAG17
117953589,118076497,SPAG17
117953589,118076497,SPAG17
117953589,118091557,SPAG17
117953589,118091557,SPAG17
117953589,118091557,SPAG17
117953589,118150626,SPAG17
117953589,118185228,SPAG17
117953589,118185228,SPAG17
117953589,118185228,SPAG17
117953589,118185228,SPAG17
117953589,118185228,SPAG17
117963793,118185228,SPAG17
118185229,118207051,LOC105378930
118185229,118207051,LOC105378930
118807938,118866302,LOC107985447
118883046,118944703,TBX15
118883046,118983878,TBX15
118883046,118988343,TBX15
118883046,118988343,TBX15
118883046,118989510,TBX15
118883046,118989510,TBX15
118883046,118989510,TBX15
118883046,118989510,TBX15
119000343,119001405,LOC105378933
119000343,119001405,LOC105378933
119031215,119082547,WARS2
119031215,119140653,WARS2
119031215,119140653,WARS2
119031215,119140653,WARS2
119031215,119140653,WARS2
119031215,119140653,WARS2
119031215,119140653,WARS2
119031215,119140653,WARS2
119031215,119140653,WARS2
119031215,119140653,WARS2
119031215,119140672,WARS2
119031215,119140672,WARS2
119031215,119140672,WARS2
119047404,119063287,WARS2-IT1
119140395,119151408,WARS2-AS1
119140395,119183823,WARS2-AS1
119140395,119234178,WARS2-AS1
119140395,119275973,WARS2-AS1
119248202,119255941,LOC107985192
119259040,119259141,LOC124904832
119328251,119356182,LINC01780
119368784,119385996,HAO2
119368784,119394130,HAO2
119368784,119394130,HAO2
119368784,119394130,HAO2
119368784,119394130,HAO2
119368784,119394130,HAO2
119368784,119394130,HAO2
119368784,119394130,HAO2
119368784,119394130,HAO2
119368784,119394130,HAO2
119368945,119370331,HAO2-IT1
119414930,119423034,HSD3B2
119415149,119423034,HSD3B2
119474460,119476525,LOC124904388
119483046,119490108,LOC105378935
119485028,119490108,LOC105378935
119507202,119515058,HSD3B1
119507209,119515054,HSD3B1
119563879,119572576,HSD3BP4
119597701,119599291,LINC00622
119619376,119648266,ZNF697
119619376,119648266,ZNF697
119619376,119648266,ZNF697
119648315,119648976,LOC124904389
119659697,119671514,LOC124904390
119681325,119711846,LOC105378937
119711933,119744215,PHGDH
119711933,119744215,PHGDH
119711933,119730399,PHGDH
119712730,119744215,PHGDH
119712911,119744215,PHGDH
119712923,119744215,PHGDH
119719877,119744215,PHGDH
119724369,119744215,PHGDH
119747995,119768932,HMGCS2
119748001,119768905,HMGCS2
119794016,119811460,REG4
119794016,119811460,REG4
119801169,119811460,REG4
119833708,119844724,NBPF7P
119833708,119844724,NBPF7P
119893532,119896515,ADAM30
119911552,120069662,NOTCH2
119935112,120069662,NOTCH2
120069827,120077091,LOC101929178
120150897,120176520,SEC22B
120319576,120342640,LOC124904391
120354986,120355148,LOC124904631
120393544,120411356,LOC101929788
120415026,120469676,NBPF8
120415026,120469676,NBPF8
120415034,120469676,NBPF8
120416591,120467739,NBPF8
120416592,120455445,NBPF8
120432203,120434109,PFN1P2
120469627,120665436,PDE4DIPP2
120469627,120665436,PDE4DIPP2
120558684,120561267,LOC107985524
120665320,120668066,LOC124904392
120716479,120723764,LOC105378944
120723944,120794851,NOTCH2NLR
120723944,120842229,NBPF26
120723944,120842229,NBPF26
120723944,120842229,NBPF26
120850818,120850985,RNVU1-19
120873815,120912048,LOC124904393
120889770,120890530,PPIAL4A
120912237,120955811,LINC00623
120913216,120955811,LINC00623
120913216,120955811,LINC00623
120913216,120955811,LINC00623
120913340,120914114,LOC100996720
120942599,120942763,RNVU1-4
120963647,120973936,LOC105369199
120963647,120973936,LOC105369199
120963647,120973936,LOC105369199
120985691,121052167,PDE4DIPP4
121028135,121031150,LOC124904394
121059762,121118626,H3P4
121087344,121095642,FCGR1BP
121087344,121097161,FCGR1BP
121087344,121097161,FCGR1BP
121087344,121097161,FCGR1BP
121090288,121098265,LOC100996318
121107174,121117292,H2BP1
121107174,121117292,H2BP1
121107174,121118626,H3P4
121116797,121117292,H2BP1
121117554,121118626,H3P4
121167645,121184340,FAM72B
121167645,121184340,FAM72B
121184974,121392874,SRGAP2C
121184974,121392874,SRGAP2C
121348937,121349800,LOC107985193
121360155,121397905,SRGAP2-AS1
121395571,121398403,LINC02798
121395571,121463129,LINC02798
121396431,121430318,LINC02798
121396562,121463129,LINC02798
121396922,121463129,LINC02798
121519111,121571888,EMBP1
143299517,143308956,LOC101929814
143300741,143308956,LOC101929814
143300741,143308956,LOC101929814
143321888,143327009,LOC105371172
143327621,143345131,LOC105371175
143382481,143424733,LOC107985200
143384423,143424739,LOC107985200
143388640,143424734,LOC107985200
143401430,143424762,LOC107985200
143407263,143419703,LOC107985201
143498682,143515940,LOC101927452
143499282,143500528,LINC02799
143499336,143515940,LOC101927452
143499336,143515940,LOC101927452
143570689,143573021,LOC112268273
143660969,143684552,LOC124904406
143699455,143699619,RNVU1-17
143729406,143729570,RNVU1-18
143736046,143737130,LOC107985108
143736046,143737130,LOC107985108
143744834,143756665,LOC105369140
143744834,143756665,LOC105369140
143744834,143756665,LOC105369140
143744834,143756665,LOC105369140
143792494,143797108,LINC02591
143811401,143832355,PDE4DIPP3
143811401,143839778,PDE4DIPP3
143811401,143839778,PDE4DIPP3
143811401,143840303,PDE4DIPP3
143818493,143820921,PDE4DIPP3
143846901,143904650,H2BP2
143873294,143904650,H2BP2
143873294,143904650,H2BP2
143874742,143883733,FCGR1CP
143902385,143905977,H3-7
143905509,143905977,H3-7
143907385,143934791,LOC105371209
143955286,143971986,FAM72C
143955286,143971986,FAM72C
143955286,143971986,FAM72C
143955286,143972062,FAM72C
143955286,143973564,FAM72C
143955286,143973564,FAM72C
143955286,143973564,FAM72C
143963350,143971986,FAM72C
143963350,143972062,FAM72C
143963350,143973564,FAM72C
143968249,143971986,FAM72C
143972638,144069704,SRGAP2D
144143570,144152389,LOC105371207
144152925,144163144,LOC105371206
144153168,144163144,LOC105371206
144153168,144170705,LOC105371206
144207472,144250297,LINC02802
144207472,144250297,LINC02802
144210030,144250297,LINC02802
144210030,144250297,LINC02802
144224912,144250297,LINC02802
144224912,144250297,LINC02802
144224912,144250297,LINC02802
144274533,144276762,LOC101060524
144322630,144338384,CH17-125A10.2
144372874,144373634,PPIAL4E
144412575,144412740,RNVU1-15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421389,144461669,NBPF15
144421494,144461669,NBPF15
144472202,144485779,LOC105371211
144523859,144524021,RNVU1-26
144551778,144551943,RNVU1-2A
144552214,144560782,LOC105379574
144560665,144560829,RNVU1-28
144592892,144593652,PPIAL4F
144623918,144630507,LINC01632
144623918,144632556,LINC01632
144623918,144632587,LINC01632
144626759,144632556,LINC01632
144652443,144654439,LOC105371215
144663836,144689892,KMT2CP1
144689613,144691842,DRD5P2
144716078,144739347,LSP1P5
144716078,144739347,LSP1P5
144718170,144740806,LSP1P5
144795675,144813218,LOC105371216
144803236,144813310,LOC105371216
144803236,144813461,LOC105371216
144814173,144822992,LOC105371217
144814173,144841305,LOC105371217
144887287,144930290,SRGAP2B
144887287,144995027,SRGAP2B
144887287,144995169,SRGAP2B
144887287,145095328,SRGAP2B
144887287,145095380,SRGAP2B
144887287,145095380,SRGAP2B
144887287,145095380,SRGAP2B
144887287,145095380,SRGAP2B
144887287,145095380,SRGAP2B
144887287,145095380,SRGAP2B
144887287,145095380,SRGAP2B
144897346,145095380,SRGAP2B
144930263,144931124,LOC107985595
145094295,145112696,FAM72D
145094295,145112696,FAM72D
145094295,145112696,FAM72D
145094295,145112696,FAM72D
145094758,145112696,FAM72D
145095973,145105982,FAM72D
145095973,145112696,FAM72D
145095973,145112696,FAM72D
145095973,145112696,FAM72D
145095973,145112696,FAM72D
145146555,145149891,LOC101929805
145146555,145149891,LOC101929805
145164098,145216052,LINC01145
145164098,145216052,LINC01145
145164098,145216052,LINC01145
145164098,145216052,LINC01145
145164098,145216052,LINC01145
145166945,145216052,LINC01145
145166945,145216052,LINC01145
145166945,145216052,LINC01145
145214850,145216577,LOC100996740
145241414,145242174,PPIAL4D
145281115,145281279,RNVU1-14
145289899,145405307,NBPF20
145289899,145405778,NBPF20
145290004,145425603,NBPF20
145414961,145425603,NBPF20
145421414,145425603,NBPF20
145429333,145443354,LOC105371288
145429333,145443354,LOC105371288
145429333,145443354,LOC105371288
145433109,145443354,LOC105371288
145465616,145465780,RNVU1-31
145506384,145567501,PDE4DIPP5
145515201,145519567,PDE4DIPP5
145572344,145607858,NBPF25P
145607987,145646212,GPR89A
145607987,145646212,GPR89A
145607987,145670650,GPR89A
145607987,145670650,GPR89A
145607987,145670650,GPR89A
145607987,145670650,GPR89A
145607987,145646212,GPR89A
145607987,145670650,GPR89A
145608617,145670650,GPR89A
145623059,145670650,GPR89A
